,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%),Broadband (%),GEO ID
2225,"Curry County, Oregon",22377.0,55.6,42519.0,26925.0,3429.0,15.323769942351522,0.49275362,0500000US41015
2226,"Gilliam County, Oregon",1910.0,47.0,39831.0,24178.0,188.0,9.842931937172775,0.40000001,0500000US41021
2227,"Hood River County, Oregon",22938.0,39.0,57269.0,29595.0,2756.0,12.014996948295405,0.5163399000000001,0500000US41027
2228,"Lake County, Oregon",7807.0,48.8,32769.0,21005.0,1448.0,18.54745741001665,0.5,0500000US41037
2229,"Multnomah County, Oregon",788459.0,36.8,60369.0,34848.0,126836.0,16.086568864075367,0.90125811,0500000US41051
2230,"Union County, Oregon",25810.0,39.8,46228.0,26586.0,4365.0,16.91204959318094,0.47736627,0500000US41061
2231,"Newport County, Rhode Island",83204.0,44.6,75463.0,43603.0,7178.0,8.626989087063121,0.89155602,0500000US44005
2232,"Kent County, Rhode Island",164012.0,43.7,69047.0,37157.0,12687.0,7.735409604175304,0.91315192,0500000US44003
2233,"Providence County, Rhode Island",633704.0,37.3,52530.0,29025.0,101489.0,16.015205837425675,0.85723668,0500000US44007
2234,"Bristol County, Rhode Island",49028.0,44.1,74630.0,42360.0,3203.0,6.533001550134617,0.6129666,0500000US44001
2235,"Washington County, Rhode Island",126190.0,44.1,77862.0,39568.0,11569.0,9.167921388382597,0.91448712,0500000US44009
2236,"Delaware County, Pennsylvania",563384.0,39.0,69839.0,36747.0,56639.0,10.053356147849424,0.89404404,0500000US42045
2237,"Franklin County, Pennsylvania",153003.0,41.3,58267.0,28985.0,15643.0,10.223982536290139,0.81182969,0500000US42055
2238,"Union County, Pennsylvania",45056.0,39.4,53768.0,25089.0,3639.0,8.076615767045455,0.51379311,0500000US42119
2239,"Wayne County, Pennsylvania",51656.0,47.7,52161.0,25569.0,5323.0,10.304708068762583,0.48741418,0500000US42127
2240,"Bedford County, Pennsylvania",48891.0,45.9,48703.0,24219.0,6585.0,13.468736577284163,0.57356077,0500000US42009
2241,"Dauphin County, Pennsylvania",273329.0,39.6,57071.0,31152.0,35516.0,12.993864536876805,0.8708545,0500000US42043
2242,"Forest County, Pennsylvania",7388.0,39.2,37106.0,14989.0,404.0,5.468327016783974,0.45945945,0500000US42053
2243,"Somerset County, Pennsylvania",75619.0,45.9,46132.0,23877.0,8935.0,11.815813486028643,0.76292533,0500000US42111
2244,"Monroe County, Pennsylvania",167306.0,42.6,61430.0,27439.0,18309.0,10.943421036902443,0.87377447,0500000US42089
2245,"Philadelphia County, Pennsylvania",1569657.0,34.1,40649.0,24811.0,393924.0,25.09618343370558,0.79756081,0500000US42101
2246,"York County, Pennsylvania",442216.0,41.0,61707.0,30178.0,44343.0,10.027452647574941,0.85968226,0500000US42133
2247,"Westmoreland County, Pennsylvania",356835.0,46.6,56702.0,31827.0,36111.0,10.119803270419101,0.86356932,0500000US42129
2248,"Blair County, Pennsylvania",124736.0,43.1,45664.0,25531.0,18479.0,14.81448819907645,0.82965714,0500000US42013
2249,"Bradford County, Pennsylvania",61546.0,44.4,50900.0,26937.0,7430.0,12.07227114678452,0.46060607,0500000US42015
2250,"Cambria County, Pennsylvania",135871.0,45.0,44943.0,24838.0,20115.0,14.804483664652501,0.81827426,0500000US42021
2251,"Chester County, Pennsylvania",514652.0,40.3,92417.0,46256.0,34446.0,6.693066382720751,0.8948741,0500000US42029
2252,"Berks County, Pennsylvania",415500.0,39.9,59580.0,29041.0,54762.0,13.179783393501806,0.8884213,0500000US42011
2253,"Huntingdon County, Pennsylvania",45686.0,42.9,46765.0,22908.0,5517.0,12.075909468983934,0.45098037,0500000US42061
2254,"Indiana County, Pennsylvania",86551.0,39.7,46306.0,25014.0,13362.0,15.438296495707734,0.75126004,0500000US42063
2255,"Lawrence County, Pennsylvania",88231.0,44.9,47188.0,26918.0,12051.0,13.658464711949314,0.81118017,0500000US42073
2256,"Mifflin County, Pennsylvania",46452.0,43.6,46286.0,23568.0,6133.0,13.202876087143718,0.58807588,0500000US42087
2257,"Washington County, Pennsylvania",207661.0,44.4,59309.0,32828.0,19629.0,9.452424865526025,0.88226759,0500000US42125
2258,"Cumberland County, Pennsylvania",245801.0,40.5,65544.0,34246.0,18112.0,7.368562373627446,0.88434428,0500000US42041
2259,"Allegheny County, Pennsylvania",1229605.0,40.9,56333.0,35280.0,149568.0,12.163906295111031,0.88169867,0500000US42003
2260,"Pike County, Pennsylvania",55687.0,47.0,63417.0,31156.0,5452.0,9.79043582882899,0.43421051,0500000US42103
2261,"Snyder County, Pennsylvania",40570.0,39.7,54182.0,24961.0,4310.0,10.62361350751787,0.41843972,0500000US42109
2262,"Susquehanna County, Pennsylvania",41716.0,47.8,52014.0,27823.0,5350.0,12.824815418544443,0.5090909,0500000US42115
2263,"Crawford County, Pennsylvania",86847.0,42.8,47179.0,24716.0,12032.0,13.8542494271535,0.79575354,0500000US42039
2264,"Erie County, Pennsylvania",277794.0,39.0,48192.0,26361.0,44492.0,16.016184654816158,0.85059744,0500000US42049
2265,"Fulton County, Pennsylvania",14631.0,44.6,50007.0,25273.0,1665.0,11.379946688538036,0.578125,0500000US42057
2266,"Juniata County, Pennsylvania",24448.0,42.8,50571.0,24068.0,3155.0,12.90494109947644,0.39759037,0500000US42067
2267,"Schuylkill County, Pennsylvania",144287.0,44.2,47642.0,25224.0,17134.0,11.874943688620597,0.82153487,0500000US42107
2268,"Wyoming County, Pennsylvania",27760.0,44.0,55965.0,28046.0,2810.0,10.122478386167147,0.50510204,0500000US42131
2269,"Adams County, Pennsylvania",101589.0,43.3,62661.0,29685.0,8548.0,8.414296823474983,0.83751333,0500000US42001
2270,"Armstrong County, Pennsylvania",66737.0,46.0,47527.0,25502.0,8577.0,12.851941202031856,0.7865876,0500000US42005
2271,"Clinton County, Pennsylvania",39321.0,38.5,47990.0,22794.0,6431.0,16.355128302942447,0.55172414,0500000US42035
2272,"Carbon County, Pennsylvania",63987.0,45.7,51236.0,25680.0,8053.0,12.585368903058434,0.87704384,0500000US42025
2273,"Centre County, Pennsylvania",160646.0,31.3,56466.0,28545.0,26291.0,16.365798090210774,0.88140941,0500000US42027
2274,"Northumberland County, Pennsylvania",93038.0,44.3,44534.0,24278.0,12762.0,13.716975859326297,0.76669306,0500000US42097
2275,"Northampton County, Pennsylvania",300941.0,42.0,65390.0,32608.0,26583.0,8.833292904589271,0.88287866,0500000US42095
2276,"Cameron County, Pennsylvania",4754.0,50.8,40402.0,24933.0,674.0,14.17753470761464,0.56097561,0500000US42023
2277,"Venango County, Pennsylvania",52880.0,46.0,46487.0,25190.0,7032.0,13.29803328290469,0.58762884,0500000US42121
2278,"Beaver County, Pennsylvania",168161.0,44.9,53981.0,29162.0,17867.0,10.624936816503231,0.83853835,0500000US42007
2279,"Bucks County, Pennsylvania",626486.0,43.6,82031.0,41924.0,37912.0,6.051531877807325,0.91922492,0500000US42017
2280,"Lackawanna County, Pennsylvania",211960.0,42.2,48380.0,27258.0,31419.0,14.823079826382337,0.82785845,0500000US42069
2281,"Lehigh County, Pennsylvania",360774.0,39.4,60116.0,30988.0,46596.0,12.915564868865273,0.86292541,0500000US42077
2282,"McKean County, Pennsylvania",42070.0,42.5,45866.0,24868.0,6738.0,16.016163536962207,0.5726496,0500000US42083
2283,"Fayette County, Pennsylvania",133160.0,44.6,41632.0,24247.0,24348.0,18.28477020126164,0.81562197,0500000US42051
2284,"Clarion County, Pennsylvania",38747.0,41.3,44373.0,23595.0,6553.0,16.912277079515835,0.51351351,0500000US42031
2285,"Montgomery County, Pennsylvania",818677.0,41.2,84791.0,45048.0,50942.0,6.2224784622018205,0.92605245,0500000US42091
2286,"Clearfield County, Pennsylvania",80539.0,44.2,45188.0,22568.0,11463.0,14.232856131811918,0.75728416,0500000US42033
2287,"Greene County, Pennsylvania",37338.0,42.0,50972.0,25574.0,5012.0,13.423322084739407,0.56811595,0500000US42059
2288,"Lebanon County, Pennsylvania",137616.0,41.2,57698.0,27916.0,14084.0,10.234275084292523,0.86616826,0500000US42075
2289,"Lycoming County, Pennsylvania",115398.0,41.0,50634.0,26265.0,15375.0,13.323454479280404,0.84007323,0500000US42081
2290,"Luzerne County, Pennsylvania",318222.0,43.0,49290.0,26809.0,46537.0,14.624067474907454,0.8220818000000001,0500000US42079
2291,"Montour County, Pennsylvania",18302.0,43.0,56250.0,31818.0,1851.0,10.113648781553929,0.51923078,0500000US42093
2292,"Warren County, Pennsylvania",40345.0,46.7,45781.0,26558.0,5281.0,13.08960218118726,0.51724136,0500000US42123
2293,"Columbia County, Pennsylvania",66615.0,40.5,48395.0,24908.0,9821.0,14.742925767469789,0.82154065,0500000US42037
2294,"Butler County, Pennsylvania",185984.0,43.1,66037.0,35101.0,15194.0,8.169519958706125,0.89973742,0500000US42019
2295,"Elk County, Pennsylvania",30781.0,46.7,49876.0,27163.0,2846.0,9.245963418992236,0.63568771,0500000US42047
2296,"Jefferson County, Pennsylvania",44258.0,43.9,45342.0,23895.0,6157.0,13.911609200596502,0.52815014,0500000US42065
2297,"Lancaster County, Pennsylvania",536494.0,38.5,61492.0,29280.0,54244.0,10.110830689625606,0.80383462,0500000US42071
2298,"Mercer County, Pennsylvania",113623.0,44.4,47340.0,25499.0,14521.0,12.779982925992096,0.84415269,0500000US42085
2299,"Perry County, Pennsylvania",45878.0,43.0,60847.0,28900.0,3791.0,8.263219843933912,0.57017541,0500000US42099
2300,"Potter County, Pennsylvania",17070.0,46.7,41406.0,23213.0,2415.0,14.14762741652021,0.48076925,0500000US42105
2301,"Sullivan County, Pennsylvania",6192.0,53.1,45519.0,26720.0,783.0,12.645348837209303,0.28260869,0500000US42113
2302,"Tioga County, Pennsylvania",41550.0,44.0,50017.0,25353.0,5461.0,13.143200962695548,0.46101695,0500000US42117
2303,"Aiken County, South Carolina",165707.0,41.0,47713.0,26222.0,27183.0,16.404255704345623,0.8316650999999999,0500000US45003
2304,"Allendale County, South Carolina",9402.0,40.6,23331.0,13439.0,2508.0,26.675175494575623,0.28985509,0500000US45005
2305,"Newberry County, South Carolina",37914.0,41.5,39600.0,22190.0,7282.0,19.206625520915757,0.5741324999999999,0500000US45071
2306,"Edgefield County, South Carolina",26620.0,42.6,47500.0,23804.0,3715.0,13.955672426746807,0.52688169,0500000US45037
2307,"Chester County, South Carolina",32424.0,41.8,37421.0,20518.0,7019.0,21.647545028374044,0.52611941,0500000US45023
2308,"Clarendon County, South Carolina",34156.0,43.6,35838.0,20616.0,7551.0,22.10738962407776,0.53220344,0500000US45027
2309,"Colleton County, South Carolina",37581.0,42.2,34996.0,21059.0,8200.0,21.81953646789601,0.46831954,0500000US45029
2310,"Marion County, South Carolina",31765.0,40.0,31129.0,18556.0,8306.0,26.148276404848104,0.52027029,0500000US45067
2311,"Sumter County, South Carolina",107379.0,36.0,41946.0,21733.0,22200.0,20.674433548459195,0.77034169,0500000US45085
2312,"Lexington County, South Carolina",281870.0,38.9,57482.0,29311.0,35665.0,12.652996062014404,0.87302232,0500000US45063
2313,"Oconee County, South Carolina",75926.0,45.0,43978.0,26798.0,13993.0,18.42978689776888,0.77961248,0500000US45073
2314,"Barnwell County, South Carolina",21788.0,40.6,34035.0,20018.0,5766.0,26.46410868367909,0.55555558,0500000US45011
2315,"Berkeley County, South Carolina",204632.0,35.8,56697.0,27010.0,25648.0,12.533719066421675,0.85408044,0500000US45015
2316,"Charleston County, South Carolina",387847.0,37.2,57882.0,35587.0,57569.0,14.843224261113274,0.83863479,0500000US45019
2317,"Darlington County, South Carolina",67572.0,41.2,36217.0,21225.0,14997.0,22.19410406677322,0.75991327,0500000US45031
2318,"Georgetown County, South Carolina",61065.0,48.5,46967.0,28748.0,11268.0,18.452468680913782,0.49916804,0500000US45043
2319,"Marlboro County, South Carolina",27505.0,39.9,33921.0,16561.0,6482.0,23.56662425013634,0.45161289,0500000US45069
2320,"York County, South Carolina",251664.0,38.3,59394.0,30387.0,30418.0,12.086750588085701,0.89982206,0500000US45091
2321,"Anderson County, South Carolina",194174.0,40.5,45551.0,24485.0,29776.0,15.33469980532924,0.81762183,0500000US45007
2322,"Cherokee County, South Carolina",56549.0,38.9,35286.0,20516.0,12292.0,21.736900740950325,0.57077622,0500000US45021
2323,"Chesterfield County, South Carolina",46127.0,41.9,38469.0,19768.0,10844.0,23.50900773950181,0.45197737,0500000US45025
2324,"Greenwood County, South Carolina",69981.0,39.3,39196.0,22636.0,16297.0,23.287749532015834,0.6898765,0500000US45047
2325,"Jasper County, South Carolina",27465.0,38.1,39740.0,20067.0,6084.0,22.15182960131076,0.35465115,0500000US45053
2326,"Horry County, South Carolina",310186.0,44.4,46475.0,25804.0,51863.0,16.719968019188485,0.86514091,0500000US45051
2327,"Kershaw County, South Carolina",63734.0,41.8,46565.0,23530.0,10366.0,16.26447422098095,0.51277369,0500000US45055
2328,"Lee County, South Carolina",17897.0,41.7,31963.0,16972.0,4310.0,24.08224842152316,0.49350652,0500000US45061
2329,"Orangeburg County, South Carolina",89116.0,39.5,34943.0,19489.0,20069.0,22.520086179810583,0.761509,0500000US45075
2330,"Spartanburg County, South Carolina",297732.0,38.3,47575.0,24786.0,45020.0,15.120981285182648,0.82832217,0500000US45083
2331,"Abbeville County, South Carolina",24788.0,43.7,35254.0,19234.0,5474.0,22.083266096498306,0.46666667,0500000US45001
2332,"Bamberg County, South Carolina",14842.0,41.8,32330.0,19256.0,3406.0,22.948389704891525,0.51587301,0500000US45009
2333,"Beaufort County, South Carolina",179316.0,44.0,60603.0,34966.0,20786.0,11.591826719311161,0.85707533,0500000US45013
2334,"Calhoun County, South Carolina",14808.0,45.9,44010.0,24766.0,2659.0,17.956509994597514,0.5138889,0500000US45017
2335,"Dillon County, South Carolina",31073.0,37.4,30866.0,15638.0,9381.0,30.190197277379074,0.53968257,0500000US45033
2336,"Saluda County, South Carolina",20228.0,40.6,41885.0,20390.0,4091.0,20.22444136840024,0.53293413,0500000US45081
2337,"Richland County, South Carolina",404869.0,33.0,52082.0,28018.0,62671.0,15.479327881364096,0.84729785,0500000US45079
2338,"Fairfield County, South Carolina",22868.0,45.4,35551.0,21972.0,4808.0,21.025013118768584,0.51754385,0500000US45039
2339,"Hampton County, South Carolina",20066.0,39.9,32147.0,17676.0,3407.0,16.978969400976776,0.46341464,0500000US45049
2340,"Greenville County, South Carolina",490332.0,38.0,53739.0,29132.0,64347.0,13.123149213186167,0.85943788,0500000US45045
2341,"Lancaster County, South Carolina",86544.0,42.0,50557.0,26425.0,13096.0,15.132187095581438,0.84186739,0500000US45057
2342,"Dorchester County, South Carolina",151716.0,36.2,58685.0,27317.0,17600.0,11.600622215191542,0.86788946,0500000US45035
2343,"Florence County, South Carolina",138537.0,38.8,43310.0,23797.0,26444.0,19.088041461847737,0.73052359,0500000US45041
2344,"Laurens County, South Carolina",66508.0,40.8,40580.0,20748.0,13280.0,19.967522704035606,0.76652008,0500000US45059
2345,"McCormick County, South Carolina",9694.0,52.8,40622.0,22836.0,1696.0,17.49535795337322,0.47887325,0500000US45065
2346,"Pickens County, South Carolina",121449.0,36.2,45332.0,23501.0,20987.0,17.280504573936383,0.82366389,0500000US45077
2347,"Union County, South Carolina",27772.0,43.7,37493.0,21183.0,5258.0,18.93273800950598,0.54337901,0500000US45087
2348,"Williamsburg County, South Carolina",32256.0,41.7,30976.0,17440.0,8575.0,26.58420138888889,0.50161815,0500000US45089
2349,"Aurora County, South Dakota",2739.0,39.9,57257.0,30872.0,162.0,5.9145673603504925,0.75,0500000US46003
2350,"Grant County, South Dakota",7133.0,43.7,56276.0,29363.0,540.0,7.57044721715968,0.69841272,0500000US46051
2351,"Tripp County, South Dakota",5480.0,46.5,48409.0,27613.0,1045.0,19.06934306569343,0.61538458,0500000US46123
2352,"Jackson County, South Dakota",3275.0,31.6,38041.0,16939.0,1430.0,43.66412213740458,0.68000001,0500000US46071
2353,"Minnehaha County, South Dakota",183660.0,34.7,57322.0,29551.0,19599.0,10.671349232277034,0.89224404,0500000US46099
2354,"Custer County, South Dakota",8519.0,53.8,56449.0,31015.0,1081.0,12.689282779668975,0.51999998,0500000US46033
2355,"Hyde County, South Dakota",1373.0,50.0,53696.0,30277.0,190.0,13.838310269482884,0.42857143,0500000US46069
2356,"Clark County, South Dakota",3642.0,41.3,47500.0,26759.0,475.0,13.042284459088412,0.42857143,0500000US46025
2357,"Faulk County, South Dakota",2327.0,48.1,46750.0,29714.0,244.0,10.485603781693166,0.66666663,0500000US46049
2358,"Hutchinson County, South Dakota",7277.0,44.3,49583.0,29869.0,909.0,12.49141129586368,0.60000002,0500000US46067
2359,"Kingsbury County, South Dakota",5000.0,46.8,58794.0,33333.0,467.0,9.34,0.6388889,0500000US46077
2360,"Walworth County, South Dakota",5502.0,44.4,46623.0,29457.0,539.0,9.79643765903308,0.75,0500000US46129
2361,"Buffalo County, South Dakota",2048.0,25.3,30500.0,10960.0,825.0,40.283203125,0.40000001,0500000US46017
2362,"Clay County, South Dakota",13907.0,25.0,41773.0,24541.0,2901.0,20.859998561875315,0.69473684,0500000US46027
2363,"Day County, South Dakota",5524.0,48.4,43902.0,30841.0,878.0,15.894279507603185,0.67741936,0500000US46037
2364,"Dewey County, South Dakota",5709.0,28.0,41190.0,17267.0,1776.0,31.10877561744614,0.54054052,0500000US46041
2365,"Douglas County, South Dakota",2940.0,47.5,52543.0,27603.0,232.0,7.891156462585034,0.57692307,0500000US46043
2366,"Harding County, South Dakota",1281.0,39.8,55972.0,30464.0,163.0,12.724434035909447,0.57142854,0500000US46063
2367,"Hughes County, South Dakota",17572.0,38.3,59741.0,32000.0,1847.0,10.511040291372638,0.57037038,0500000US46065
2368,"McPherson County, South Dakota",2366.0,50.5,41674.0,25975.0,385.0,16.272189349112427,0.625,0500000US46089
2369,"Roberts County, South Dakota",10250.0,38.2,51228.0,25767.0,1879.0,18.33170731707317,0.58333331,0500000US46109
2370,"Sanborn County, South Dakota",2366.0,45.3,54677.0,31965.0,224.0,9.467455621301776,0.7647059,0500000US46111
2371,"Sully County, South Dakota",1390.0,44.9,60694.0,39888.0,45.0,3.237410071942446,0.88888884,0500000US46119
2372,"Lincoln County, South Dakota",53147.0,34.4,81849.0,39404.0,1601.0,3.0123995710011853,0.56109726,0500000US46083
2373,"Hand County, South Dakota",3303.0,47.4,50720.0,33109.0,264.0,7.992733878292461,0.67500001,0500000US46059
2374,"Lake County, South Dakota",12350.0,42.0,58467.0,31145.0,1799.0,14.566801619433198,0.55855852,0500000US46079
2375,"Lawrence County, South Dakota",25018.0,41.4,49275.0,28606.0,2976.0,11.895435286593653,0.55769229,0500000US46081
2376,"Yankton County, South Dakota",22660.0,42.1,50029.0,30395.0,2770.0,12.224183583406884,0.6832298000000001,0500000US46135
2377,"Codington County, South Dakota",27963.0,38.3,52025.0,29249.0,3214.0,11.493759610914422,0.60849059,0500000US46029
2378,"Beadle County, South Dakota",18163.0,37.9,48995.0,24950.0,4232.0,23.300115619666354,0.60000002,0500000US46005
2379,"Butte County, South Dakota",10194.0,40.1,44786.0,26178.0,1099.0,10.780851481263488,0.61250001,0500000US46019
2380,"Corson County, South Dakota",4177.0,28.8,32260.0,15160.0,1985.0,47.5221450802011,0.69230765,0500000US46031
2381,"Davison County, South Dakota",19753.0,38.2,48665.0,28086.0,2376.0,12.028552624917735,0.56547618,0500000US46035
2382,"Edmunds County, South Dakota",3971.0,44.4,65380.0,31836.0,228.0,5.741626794258373,0.5625,0500000US46045
2383,"Campbell County, South Dakota",1443.0,51.7,51548.0,36158.0,67.0,4.643104643104643,0.42857143,0500000US46021
2384,"Jerauld County, South Dakota",2034.0,48.6,49882.0,38776.0,176.0,8.652900688298919,0.64285713,0500000US46073
2385,"Bennett County, South Dakota",3440.0,28.8,45725.0,15287.0,1272.0,36.97674418604651,0.5625,0500000US46007
2386,"Haakon County, South Dakota",2084.0,45.3,38873.0,22863.0,352.0,16.89059500959693,0.52380949,0500000US46055
2387,"Stanley County, South Dakota",2994.0,43.4,63233.0,32862.0,172.0,5.744822979291917,0.7037036999999999,0500000US46117
2388,"Jones County, South Dakota",740.0,53.0,39432.0,26526.0,80.0,10.81081081081081,0.2,0500000US46075
2389,"Meade County, South Dakota",27066.0,36.1,54286.0,26896.0,2304.0,8.512524939037908,0.58499998,0500000US46093
2390,"Potter County, South Dakota",2318.0,52.6,51597.0,32853.0,145.0,6.255392579810181,0.65217394,0500000US46107
2391,"Turner County, South Dakota",8242.0,43.7,54294.0,27844.0,851.0,10.32516379519534,0.5,0500000US46125
2392,"Brown County, South Dakota",38637.0,37.3,53807.0,31493.0,4116.0,10.653001009395139,0.59074736,0500000US46013
2393,"Charles Mix County, South Dakota",9319.0,36.0,44104.0,21805.0,1930.0,20.710376649855135,0.56164384,0500000US46023
2394,"Hanson County, South Dakota",3404.0,36.2,62448.0,24805.0,222.0,6.521739130434782,0.5,0500000US46061
2395,"McCook County, South Dakota",5515.0,40.7,60808.0,29254.0,496.0,8.99365367180417,0.74468088,0500000US46087
2396,"Marshall County, South Dakota",4759.0,41.3,60948.0,28861.0,389.0,8.17398613154024,0.63636363,0500000US46091
2397,"Mellette County, South Dakota",2062.0,32.8,31165.0,14264.0,855.0,41.46459747817653,0.38461539,0500000US46095
2398,"Moody County, South Dakota",6496.0,40.3,56233.0,27774.0,1009.0,15.532635467980295,0.61290324,0500000US46101
2399,"Perkins County, South Dakota",2964.0,47.0,50450.0,30120.0,348.0,11.740890688259109,0.625,0500000US46105
2400,"Pennington County, South Dakota",108126.0,37.8,52245.0,28910.0,14803.0,13.69050922072397,0.8672148000000001,0500000US46103
2401,"Todd County, South Dakota",10016.0,24.4,26285.0,11665.0,5082.0,50.7388178913738,0.65909088,0500000US46121
2402,"Union County, South Dakota",14929.0,41.1,65434.0,37093.0,1084.0,7.261035568356889,0.60927153,0500000US46127
2403,"Miner County, South Dakota",2255.0,42.0,50658.0,28633.0,257.0,11.39689578713969,0.81818181,0500000US46097
2404,"Lyman County, South Dakota",3882.0,36.0,47113.0,21155.0,835.0,21.509531169500256,0.53571433,0500000US46085
2405,"Ziebach County, South Dakota",2837.0,30.5,35000.0,13461.0,1216.0,42.86217835741981,0.21052632,0500000US46137
2406,"Deuel County, South Dakota",4282.0,44.7,57969.0,29204.0,422.0,9.85520784680056,0.7027026999999999,0500000US46039
2407,"Spink County, South Dakota",6478.0,44.1,52000.0,31957.0,626.0,9.663476381599258,0.671875,0500000US46115
2408,"Bon Homme County, South Dakota",6972.0,43.5,52923.0,24858.0,562.0,8.060814687320711,0.60416669,0500000US46009
2409,"Brule County, South Dakota",5280.0,40.5,50870.0,26074.0,745.0,14.109848484848484,0.63157892,0500000US46015
2410,"Brookings County, South Dakota",33697.0,26.7,53473.0,27197.0,4815.0,14.289105855120633,0.5737051999999999,0500000US46011
2411,"Fall River County, South Dakota",6783.0,50.9,48862.0,26584.0,978.0,14.418398938522778,0.42424244,0500000US46047
2412,"Gregory County, South Dakota",4209.0,45.8,42679.0,26169.0,634.0,15.06296032311713,0.54545456,0500000US46053
2413,"Hamlin County, South Dakota",5911.0,35.2,61784.0,27060.0,321.0,5.430553205887329,0.58823526,0500000US46057
2414,"Carroll County, Tennessee",28137.0,43.0,38201.0,20557.0,5400.0,19.19181149376266,0.58167332,0500000US47017
2415,"Chester County, Tennessee",17097.0,36.2,43740.0,20497.0,2902.0,16.973738082704568,0.59060401,0500000US47023
2416,"Decatur County, Tennessee",11681.0,45.7,36427.0,21098.0,2584.0,22.121393716291415,0.60550457,0500000US47039
2417,"Davidson County, Tennessee",678322.0,34.3,53419.0,32347.0,111103.0,16.379094294450127,0.86472893,0500000US47037
2418,"Jackson County, Tennessee",11573.0,46.9,33933.0,18643.0,2532.0,21.87851032575823,0.56521738,0500000US47087
2419,"McNairy County, Tennessee",25945.0,42.7,34353.0,19745.0,5520.0,21.275775679321644,0.59829062,0500000US47109
2420,"Perry County, Tennessee",7882.0,43.5,31503.0,20204.0,2274.0,28.85054554681553,0.36764705,0500000US47135
2421,"Roane County, Tennessee",52926.0,46.5,45407.0,25555.0,8045.0,15.200468578770359,0.63291138,0500000US47145
2422,"Bradley County, Tennessee",103666.0,39.2,46381.0,25144.0,18048.0,17.409758262111012,0.80154437,0500000US47011
2423,"Meigs County, Tennessee",11830.0,44.4,39786.0,22542.0,1911.0,16.153846153846153,0.56999999,0500000US47121
2424,"Hamblen County, Tennessee",63465.0,40.3,42042.0,21962.0,12232.0,19.27361537855511,0.57201648,0500000US47063
2425,"Haywood County, Tennessee",17944.0,40.0,36118.0,21453.0,3377.0,18.819661168078465,0.56164384,0500000US47075
2426,"Houston County, Tennessee",8188.0,43.6,41820.0,20819.0,1349.0,16.47532975085491,0.41095889,0500000US47083
2427,"Maury County, Tennessee",87606.0,38.9,52080.0,25872.0,11212.0,12.798210168253316,0.8405118,0500000US47119
2428,"Union County, Tennessee",19176.0,42.0,40132.0,20478.0,4080.0,21.27659574468085,0.48484847,0500000US47173
2429,"Hardin County, Tennessee",25813.0,45.3,39092.0,23328.0,5449.0,21.109518459690854,0.573991,0500000US47071
2430,"Montgomery County, Tennessee",192120.0,30.5,53737.0,24827.0,26641.0,13.866854049552362,0.85728484,0500000US47125
2431,"Dickson County, Tennessee",51341.0,39.5,47398.0,25211.0,7344.0,14.304357141465886,0.61428571,0500000US47043
2432,"Morgan County, Tennessee",21639.0,41.2,40707.0,18649.0,4279.0,19.774481260686724,0.55414015,0500000US47129
2433,"Grundy County, Tennessee",13359.0,43.0,31919.0,15824.0,3746.0,28.04102103450857,0.39090908,0500000US47061
2434,"Monroe County, Tennessee",45698.0,43.0,36931.0,20353.0,9132.0,19.983369075233053,0.59946233,0500000US47123
2435,"Henry County, Tennessee",32263.0,45.3,40415.0,22952.0,6254.0,19.38443418157022,0.53515625,0500000US47079
2436,"Cocke County, Tennessee",35262.0,44.7,32027.0,20189.0,8688.0,24.6384209630764,0.56711411,0500000US47029
2437,"Crockett County, Tennessee",14554.0,40.0,39692.0,21056.0,2522.0,17.328569465439056,0.62376237,0500000US47033
2438,"DeKalb County, Tennessee",19380.0,40.9,40690.0,25443.0,3592.0,18.53457172342621,0.46357617,0500000US47041
2439,"Lake County, Tennessee",7588.0,40.2,31993.0,14232.0,1431.0,18.858724301528728,0.51111108,0500000US47095
2440,"Knox County, Tennessee",452286.0,37.3,52458.0,30541.0,69448.0,15.35488606766515,0.86951417,0500000US47093
2441,"Lewis County, Tennessee",11944.0,44.7,37092.0,20099.0,2603.0,21.793369055592766,0.5,0500000US47101
2442,"McMinn County, Tennessee",52569.0,42.6,39990.0,21583.0,10069.0,19.153873956133843,0.61190474,0500000US47107
2443,"Marshall County, Tennessee",31753.0,39.3,46837.0,23920.0,4213.0,13.268037665732372,0.59192824,0500000US47117
2444,"Obion County, Tennessee",30659.0,42.6,38063.0,21939.0,6937.0,22.62630875110082,0.58450705,0500000US47131
2445,"Rhea County, Tennessee",32478.0,40.7,39368.0,22031.0,6849.0,21.088121189728433,0.57028115,0500000US47143
2446,"Scott County, Tennessee",21949.0,38.7,31875.0,18748.0,5630.0,25.650371315321884,0.53529412,0500000US47151
2447,"Tipton County, Tennessee",61434.0,37.3,57212.0,26110.0,8839.0,14.38779828759319,0.64940238,0500000US47167
2448,"Anderson County, Tennessee",75538.0,43.3,47206.0,26972.0,12085.0,15.998570256030078,0.87078941,0500000US47001
2449,"Dyer County, Tennessee",37751.0,40.5,44386.0,24695.0,6674.0,17.67900188074488,0.56271189,0500000US47045
2450,"Fentress County, Tennessee",17940.0,44.8,32616.0,18171.0,4059.0,22.62541806020067,0.59876543,0500000US47049
2451,"Gibson County, Tennessee",49222.0,40.3,41315.0,21858.0,8231.0,16.722197391410344,0.52620089,0500000US47053
